,num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
108003,202,101,66,0,0,0,20,0,0
429894,94,78,21,0,0,0,15,0,0
262660,124,71,31,0,0,6,6,0,0
156278,93,66,21,2,1,0,5,0,0
436023,601,320,206,0,0,1,16,0,0
178476,43,34,17,0,0,0,1,0,0
151073,51,40,13,1,1,1,6,0,0
272081,30,24,10,0,0,0,3,0,0
389327,158,103,60,0,0,0,6,0,0
168302,179,103,51,0,0,0,8,1,0
80253,207,153,58,0,0,2,18,0,0
42272,48,39,11,2,2,0,4,1,0
36323,46,41,13,1,1,0,1,0,0
14763,30,27,9,1,1,0,5,0,0
157353,61,51,18,2,2,0,6,0,0
158703,235,128,76,2,1,0,5,1,0
435513,363,204,147,2,1,0,6,0,0
161331,6,6,2,0,0,0,0,0,0
386356,24,6,0,0,0,0,10,0,0
25527,86,61,25,1,1,0,15,0,0
86409,303,149,25,0,0,0,137,0,0
383469,31,27,5,0,0,0,8,0,0
471155,378,191,69,0,0,26,67,1,0
259868,35,27,7,1,1,0,2,0,0
99814,110,78,35,0,0,0,16,1,0
176002,71,46,12,0,0,2,1,0,0
400490,21,19,6,0,0,0,0,0,0
156981,273,160,85,1,1,0,48,0,0
142119,428,211,114,0,0,2,62,0,0
189883,144,94,50,0,0,0,18,0,0
354617,112,70,36,0,0,2,21,0,0
473916,448,243,145,0,0,0,33,1,0
194944,140,83,7,0,0,13,47,0,0
109034,6,6,0,0,0,0,2,0,0
505443,38,34,12,0,0,1,3,0,0
445789,27,26,5,0,0,0,1,0,0
157522,914,365,348,0,0,0,30,3,0
302044,156,99,60,0,0,2,12,1,0
447340,40,31,10,0,0,0,13,0,0
6849,118,72,43,0,0,0,3,0,0
416833,221,122,47,0,0,4,27,0,0
266662,593,298,231,0,0,0,6,0,0
494468,31,26,7,1,1,0,2,0,0
33107,12,12,3,0,0,0,0,0,0
485648,10,10,3,0,0,0,1,0,0
84610,100,72,42,0,0,0,4,0,0
327853,470,237,160,0,0,0,24,1,0
180196,22,19,7,0,0,0,1,0,0
374475,10,10,3,0,0,0,0,0,0
109765,192,100,48,0,0,0,35,0,0
225911,339,215,114,0,0,0,7,0,0
408719,361,172,135,0,0,0,29,0,0
220106,938,249,232,2,1,36,152,0,0
221031,157,97,31,3,1,3,26,0,0
42896,174,108,49,1,1,5,21,0,0
206024,36,28,8,0,0,0,5,0,0
315609,180,107,57,0,0,0,13,0,0
359659,26,22,8,0,0,2,3,0,0
253246,38,35,13,0,0,0,1,0,0
512348,254,161,63,5,3,1,27,0,0
467333,26,24,11,0,0,0,1,0,0
474139,49,38,24,0,0,0,1,0,0
76011,13,13,1,0,0,0,0,0,0
154204,1595,597,515,13,5,0,58,3,0
454107,56,32,17,0,0,0,9,0,0
54475,74,56,29,0,0,0,1,0,0
5849,3176,974,911,6,6,1,195,4,0
111769,145,108,48,0,0,0,4,0,0
173004,409,135,89,0,0,20,70,1,0
408246,49,37,9,0,0,2,7,0,0
32874,442,156,131,0,0,0,59,1,0
476619,33,25,13,0,0,0,1,0,0
281126,399,183,99,0,0,0,38,0,0
109074,92,57,12,0,0,5,13,0,0
473270,138,101,47,0,0,0,7,0,0
126488,24,23,3,0,0,0,4,0,0
392352,144,59,29,0,0,0,20,0,0
27735,35,31,9,1,1,0,5,0,0
504672,157,97,60,0,0,0,10,0,0
431383,75,52,15,0,0,0,18,0,0
345298,233,145,61,1,1,3,18,1,0
331201,232,136,85,0,0,0,11,0,0
241562,271,141,35,0,0,0,52,0,0
270338,211,122,51,3,1,0,13,1,0
379512,74,54,23,0,0,0,11,0,0
12568,2535,759,872,2,1,1,239,1,0
490916,165,117,44,0,0,0,10,0,0
102,24,14,0,0,0,0,12,0,0
272140,16,15,6,0,0,0,1,0,0
247866,1333,470,420,12,5,2,46,2,0
442280,144,88,59,0,0,0,10,0,0
393474,184,128,17,0,0,20,44,0,0
73007,323,197,113,0,0,1,23,0,0
203869,198,119,44,3,1,1,23,1,0
75627,617,313,193,1,1,0,53,0,0
46486,5,5,0,0,0,0,1,0,0
312128,57,45,13,0,0,0,6,1,0
52036,122,87,20,0,0,0,13,1,0
143756,24,22,0,0,0,0,4,0,0
498416,19,13,3,0,0,0,1,0,0
432340,130,83,35,2,1,0,5,0,0
256745,18,17,9,0,0,0,0,0,0
113609,27,24,9,0,0,0,3,0,0
106335,287,145,96,0,0,0,16,1,0
412428,182,121,67,0,0,1,7,0,0
310203,29,29,11,0,0,0,2,0,0
192224,43,35,16,0,0,0,2,0,0
167530,494,252,193,3,1,2,15,0,0
278349,11,10,0,0,0,0,2,0,0
421756,107,74,35,0,0,0,7,0,0
207189,159,114,54,0,0,1,5,0,0
511346,331,155,121,0,0,0,24,1,0
366912,27,20,11,0,0,0,1,0,0
360010,2312,787,638,5,4,0,205,2,0
309483,320,178,134,1,1,3,8,0,0
294898,124,81,42,0,0,1,12,1,0
381481,92,69,35,0,0,0,2,0,0
107987,156,74,24,0,0,1,12,0,0
429720,1029,488,343,3,2,1,22,1,0
139025,371,181,106,0,0,0,42,0,0
27906,129,82,50,0,0,0,0,0,0
127495,103,70,47,0,0,0,4,0,0
170137,195,113,78,0,0,1,4,0,0
157065,377,186,17,0,0,1,96,0,0
244854,670,311,195,1,1,5,45,1,0
321648,306,167,106,0,0,8,16,0,0
301957,32,29,13,0,0,0,1,0,0
418404,410,205,130,0,0,5,44,0,0
42649,327,163,50,0,0,28,64,0,0
56676,141,95,33,3,2,3,28,0,0
121792,144,84,62,0,0,0,8,0,0
222160,336,170,99,1,1,5,29,1,0
35146,191,109,56,0,0,0,15,0,0
438235,229,123,54,0,0,0,23,0,0
440024,20,13,0,2,1,0,9,0,0
85378,303,153,109,1,1,2,20,2,0
458119,3274,1301,577,37,10,2,276,4,0
494696,39,29,11,1,1,0,2,0,0
282167,262,167,101,0,0,3,10,0,0
279191,186,101,60,0,0,0,6,0,0
290567,293,167,117,5,2,1,10,0,0
337374,131,98,40,0,0,4,11,0,0
314362,441,200,131,0,0,0,13,0,0
409375,11,11,3,0,0,0,0,0,0
23598,331,187,119,0,0,0,7,0,0
94014,47,40,19,0,0,0,0,0,0
144889,52,41,21,0,0,0,4,0,0
41372,292,172,61,1,1,5,16,0,0
38164,185,113,55,0,0,0,14,0,0
148774,118,74,14,0,0,1,38,0,0
341669,40,34,15,1,1,0,2,0,0
460804,11,9,0,0,0,0,3,0,0
460463,39,12,3,0,0,0,12,0,0
445686,36,29,15,0,0,0,3,0,0
520681,111,84,39,0,0,0,4,0,0
112869,215,150,64,0,0,0,10,1,0
175466,272,121,8,0,0,0,97,0,0
25447,307,155,100,0,0,0,28,0,0
419540,219,171,27,0,0,1,55,2,0
33955,24,22,0,0,0,0,1,0,0
416152,632,242,183,2,1,14,29,1,0
442533,150,98,50,0,0,4,22,0,0
349980,29,26,8,0,0,0,2,0,0
243485,224,131,75,0,0,0,10,0,0
367359,29,25,11,0,0,0,0,0,0
236982,115,71,56,0,0,0,3,0,0
382826,40,38,15,0,0,0,0,0,0
389330,351,176,144,0,0,0,6,0,0
2680,76,59,17,0,0,0,6,0,0
193311,119,93,23,0,0,0,23,0,0
333844,230,152,45,0,0,2,61,1,0
314896,184,107,56,0,0,0,19,0,0
398147,73,40,4,0,0,0,29,0,0
441952,414,173,109,0,0,5,45,0,0
415811,83,53,9,0,0,0,24,0,0
295315,104,75,36,0,0,1,7,0,0
339714,112,71,40,1,1,0,2,1,0
133066,223,114,67,0,0,0,34,1,0
258129,222,114,23,0,0,0,74,0,0
157125,109,86,45,0,0,0,3,0,0
234387,196,126,72,0,0,3,7,0,0
254244,58,52,14,1,1,0,1,1,0
373358,96,67,32,1,1,1,1,0,0
323202,533,235,158,0,0,0,75,2,0
106441,93,52,18,0,0,0,17,0,0
95199,376,207,128,0,0,0,18,1,0
297277,59,51,20,0,0,0,3,0,0
336135,150,87,35,0,0,0,7,0,0
335925,181,122,38,0,0,0,53,1,0
163217,190,103,78,0,0,0,9,1,0
14854,6309,595,522,87,12,6,1977,1,0
110869,73,37,13,1,1,0,6,0,0
280352,562,262,200,1,1,0,18,1,0
187177,256,149,80,3,3,3,18,0,0
344987,99,72,36,0,0,0,11,0,0
153903,126,87,50,0,0,0,5,0,0
375787,149,103,46,1,1,1,6,0,0
377694,46,37,11,0,0,0,4,0,0
233852,40,36,16,0,0,0,2,0,0
164759,72,52,31,0,0,0,6,0,0
486339,1728,478,449,32,4,3,153,2,0
76028,110,76,28,1,1,4,12,0,0
477638,430,177,130,3,2,1,11,0,0
316801,18,18,3,0,0,0,1,0,0
173147,21,21,9,0,0,0,0,0,0
232445,20,19,8,0,0,0,1,0,0
170814,200,96,41,0,0,0,8,0,0
365869,10,6,0,0,0,0,3,0,0
111083,84,60,27,0,0,0,10,0,0
13380,69,60,14,1,1,2,8,0,0
88646,161,114,49,0,0,0,14,0,0
185450,34,31,14,0,0,0,0,0,0
48684,77,58,10,0,0,5,17,0,0
144307,36,30,2,0,0,0,5,0,0
40466,31,26,2,0,0,1,11,0,0
89686,106,71,23,1,1,5,16,0,0
11243,49,41,18,0,0,0,1,0,0
99121,99,67,40,0,0,0,12,0,0
463543,63,53,20,0,0,0,6,0,0
438086,5,5,1,0,0,0,0,0,0
404559,74,52,15,0,0,0,8,0,0
83919,42,22,20,0,0,0,5,0,0
490365,25,21,11,0,0,0,0,0,0
509931,26,23,7,0,0,0,1,0,0
388124,262,146,74,0,0,21,32,1,0
173309,555,245,209,0,0,3,29,1,0
281444,147,89,34,0,0,3,11,0,0
39400,101,70,36,0,0,1,6,1,0
57957,71,55,24,0,0,0,7,0,0
353835,51,43,8,0,0,1,8,0,0
83277,45,35,4,0,0,3,6,1,0
134864,110,75,30,1,1,0,6,0,0
48780,262,157,99,0,0,0,9,0,0
301511,812,239,316,0,0,16,31,1,0
203238,487,233,192,0,0,0,28,0,0
262085,12,12,5,0,0,0,0,0,0
33740,20,17,0,0,0,0,0,0,0
56789,190,100,75,0,0,0,13,0,0
389676,66,32,10,0,0,0,13,0,0
236248,380,178,110,0,0,0,39,0,0
215729,70,51,11,0,0,0,13,0,0
489141,161,107,53,0,0,0,17,0,0
412961,60,46,15,0,0,0,11,0,0
104572,440,206,45,0,0,0,209,1,0
55721,22,21,8,0,0,0,3,0,0
332679,31,20,5,0,0,0,1,0,0
419542,91,61,21,0,0,0,18,0,0
197668,136,101,50,0,0,0,9,0,0
124284,13,13,4,0,0,0,0,0,0
208227,141,96,43,0,0,0,0,0,0
447002,149,107,49,0,0,0,8,0,0
224533,86,61,32,0,0,0,2,0,0
192328,30,24,5,0,0,0,7,0,0
469876,69,54,25,1,1,0,3,0,0
27191,169,106,73,0,0,0,7,0,0
434225,73,54,23,0,0,1,1,0,0
71458,498,264,164,0,0,2,35,0,0
106312,163,86,38,0,0,0,39,0,0
44184,404,206,136,0,0,1,6,0,0
407651,87,66,26,0,0,1,2,0,0
448726,73,63,22,0,0,0,3,0,0
122554,28,26,4,0,0,0,5,0,0
270251,1488,577,388,4,4,0,135,2,0
209484,102,82,35,0,0,0,2,0,0
328338,493,168,103,0,0,0,70,2,0
45123,21,21,5,0,0,0,2,0,0
34260,22,20,1,0,0,0,2,0,0
454431,38,32,10,0,0,0,7,0,0
268392,20,18,7,0,0,0,1,0,0
49811,496,255,162,2,1,0,11,0,0
129912,33,29,14,0,0,0,0,0,0
50188,21,16,9,0,0,0,2,0,0
312027,15,14,8,0,0,0,2,0,0
171339,223,148,75,0,0,0,16,0,0
153783,792,338,88,0,0,0,116,0,0
259851,127,103,26,0,0,0,8,0,0
385741,8,8,3,0,0,0,1,0,0
463291,985,365,389,8,1,0,44,0,0
22553,53,43,22,0,0,0,1,0,0
380762,11,11,5,0,0,0,0,0,0
174526,410,200,136,3,2,0,29,0,0
446607,70,63,21,0,0,0,3,0,0
307407,202,123,94,0,0,0,4,0,0
375000,281,162,56,2,2,2,17,1,0
84112,191,105,69,0,0,0,6,2,0
130227,16,15,7,0,0,0,0,0,0
57404,28,27,8,1,1,0,3,0,0
159384,120,89,46,0,0,0,7,0,0
242560,332,207,80,0,0,2,50,0,0
379849,54,42,20,0,0,0,0,0,0
248587,303,144,41,0,0,0,24,0,0
467115,149,94,43,0,0,3,12,0,0
242159,1559,673,493,0,0,6,54,2,0
493036,787,361,231,0,0,0,22,1,0
319635,404,237,144,0,0,0,33,0,0
37464,244,150,53,1,1,6,40,1,0
255082,55,43,27,0,0,0,1,0,0
422425,177,82,10,0,0,0,69,0,0
144691,257,139,104,1,1,0,22,1,0
467603,215,118,56,0,0,0,16,0,0
413813,139,97,40,1,1,0,22,1,0
303405,495,214,124,0,0,5,65,2,0
235916,7,7,1,0,0,0,2,0,0
368691,27,20,10,0,0,0,1,0,0
413886,103,78,29,0,0,2,3,0,0
361900,73,60,26,1,1,0,3,0,0
183574,11,11,2,0,0,0,1,0,0
521895,966,412,310,0,0,0,106,0,0
166672,115,84,41,0,0,0,7,1,0
374059,7,7,2,0,0,0,0,0,0
200997,72,55,26,0,0,0,3,0,0
237194,27270,4360,8521,9,2,8,874,6,0
107545,41,34,15,0,0,0,4,0,0
230764,2399,677,530,0,0,2,558,2,0
4402,48,38,13,0,0,0,5,0,0
126666,39,36,12,0,0,0,1,0,0
40338,6,6,0,0,0,0,0,0,0
1114,83,66,24,0,0,0,8,0,0
416890,95,75,26,0,0,1,4,0,0
323690,167,104,53,1,1,1,9,0,0
470333,96,62,25,0,0,0,4,0,0
497374,33,28,8,0,0,0,4,0,0
493840,55,45,18,0,0,1,0,0,0
228774,316,166,99,0,0,0,45,0,0
287331,53,43,7,1,1,1,6,0,0
260517,35,32,15,0,0,0,2,0,0
334206,152,98,43,0,0,0,27,0,0
343464,23,22,6,0,0,0,3,0,0
317236,94,66,37,0,0,0,1,0,0
86979,77,55,23,1,1,2,5,0,0
282179,18,17,6,0,0,0,0,0,0
504256,70,61,23,0,0,0,7,1,0
185365,175,106,63,0,0,1,7,1,0
343340,22,20,1,0,0,1,2,0,0
159134,15,13,7,0,0,0,0,0,0
203009,128,87,27,0,0,0,14,0,0
54900,133,99,47,0,0,0,11,0,0
308111,530,304,114,8,1,2,72,1,0
423465,123,83,54,2,1,0,3,1,0
385037,155,108,49,0,0,0,6,0,0
229741,113,77,16,0,0,0,29,0,0
269658,12,9,4,0,0,0,0,0,0
368591,775,339,175,31,5,2,23,2,0
443437,40,38,11,0,0,0,1,0,0
172764,1172,411,383,0,0,5,131,2,0
52348,19,18,7,1,1,0,0,0,0
159900,29,26,15,0,0,0,4,1,0
401598,53,39,23,0,0,0,2,0,0
324850,442,222,161,0,0,2,39,2,0
27513,547,265,178,0,0,0,47,2,0
455571,102,58,30,0,0,0,17,0,0
242557,304,164,109,0,0,0,20,0,0
429740,9,9,2,0,0,0,1,0,0
497404,126,80,44,0,0,0,1,0,0
265191,175,111,65,0,0,1,10,0,0
387042,72,59,20,0,0,0,6,0,0
177532,198,95,50,0,0,0,23,1,0
96644,85,53,25,0,0,0,0,1,0
486327,56,53,7,0,0,0,9,1,0
414504,59,35,12,0,0,0,26,0,0
242477,318,173,130,0,0,0,14,0,0
358425,69,49,25,0,0,0,5,0,0
416953,955,292,259,1,1,1,15,1,0
11493,248,133,96,0,0,4,10,0,0
218001,134,127,4,0,0,0,53,0,0
434642,23,21,11,0,0,0,0,0,0
388572,636,359,170,0,0,0,49,1,0
208531,1597,611,409,33,13,4,167,2,0
109118,5,4,0,0,0,0,2,0,0
121969,289,165,74,0,0,0,7,0,0
66006,88,69,27,0,0,0,4,0,0
2173,227,173,38,0,0,2,27,1,0
230633,235,142,81,0,0,0,12,0,0
439306,120,34,21,0,0,0,5,0,0
80959,92,61,23,0,0,6,8,0,0
125445,552,223,169,0,0,17,49,0,0
311604,19,19,6,0,0,0,0,0,0
110961,246,110,25,0,0,0,64,0,0
288955,42,40,8,0,0,0,3,0,0
99019,128,77,33,0,0,0,17,0,0
10182,50,35,6,0,0,5,9,0,0
145231,41,32,2,0,0,0,6,0,0
38621,115,73,35,0,0,0,2,0,0
477662,114,81,34,2,1,0,11,0,0
398202,432,141,37,12,4,6,126,0,0
411050,78,59,29,0,0,0,2,0,0
488452,70,37,21,0,0,2,12,0,0
226747,6906,1783,2057,4,2,0,176,4,0
139536,124,88,34,0,0,0,11,0,0
471614,1505,462,476,0,0,0,186,2,0
85578,258,135,97,0,0,0,12,1,0
36004,11,11,5,0,0,0,1,0,0
354057,104,72,26,0,0,1,6,0,0
301895,204,132,61,0,0,0,19,0,0
35677,97,67,29,0,0,0,3,0,0
483658,193,107,70,1,1,0,4,0,0
295561,195,137,68,0,0,0,6,1,0
463220,414,216,167,0,0,0,7,0,0
315576,8,7,2,0,0,0,0,0,0
209656,202,117,52,12,4,5,30,0,0
1322,905,365,131,4,2,0,206,1,0
470548,240,154,87,0,0,0,11,0,0
363099,10,7,4,0,0,0,0,0,0
133474,129,83,29,0,0,0,42,0,0
129096,42,37,8,0,0,0,3,0,0
501702,143,78,54,0,0,0,27,0,0
414208,272,150,88,0,0,5,18,1,0
202893,267,146,94,0,0,0,26,0,0
235087,158,97,74,0,0,0,3,0,0
511295,2228,627,742,3,2,1,30,2,0
141757,12,12,3,0,0,0,0,0,0
472409,56,45,22,0,0,0,1,1,0
496357,93,66,32,0,0,0,0,0,0
154624,117,85,29,1,1,0,3,2,0
434455,115,78,34,1,1,2,10,0,0
391619,34,22,4,0,0,0,6,0,0
252912,195,121,57,0,0,0,4,0,0
245640,311,161,85,0,0,1,16,0,0
78255,505,247,198,0,0,0,20,2,0
230308,12,12,4,0,0,0,0,0,0
327966,415,220,144,2,1,0,9,0,0
335833,308,157,107,1,1,1,14,0,0
473935,148,86,64,0,0,0,3,0,0
368305,31,25,14,0,0,0,1,0,0
260815,126,87,43,0,0,0,3,0,0
278058,24,22,0,0,0,0,4,0,0
389463,1252,471,374,0,0,20,132,1,0
368160,230,145,99,0,0,0,5,0,0
405227,72,55,18,0,0,0,13,0,0
164952,661,379,190,3,2,0,37,0,0
421309,85,58,21,0,0,0,7,1,0
16393,27,26,12,0,0,0,0,0,0
195395,3460,1116,1331,7,3,11,107,1,0
2690,24,21,11,0,0,0,0,0,0
12172,138,107,44,2,2,1,10,1,0
188858,200,103,6,0,0,0,69,0,0
441475,78,57,36,0,0,0,2,0,0
73908,17836,3452,5551,6,3,0,565,3,0
85546,46,39,2,0,0,0,7,0,0
196564,258,148,67,0,0,0,33,0,0
61104,123,89,44,0,0,1,6,0,0
85323,124,77,32,0,0,0,9,1,0
504632,215,91,71,0,0,0,9,0,0
441822,843,310,262,1,1,9,47,0,0
416080,95,68,40,0,0,0,4,1,0
281960,15,15,3,0,0,0,2,0,0
138521,5,5,1,0,0,0,0,0,0
461041,70,50,32,0,0,0,1,0,0
492498,168,87,33,5,1,2,32,0,0
260804,42,37,11,0,0,0,4,0,0
454837,32,29,12,0,0,0,2,0,0
461950,157,101,64,0,0,0,9,0,0
354523,54,48,13,0,0,1,3,0,0
355253,39,37,6,0,0,1,4,0,0
452727,119,84,35,0,0,0,13,0,0
94073,17,15,5,0,0,0,2,0,0
307964,285,131,94,0,0,1,42,0,0
384264,373,207,108,0,0,13,28,1,0
484543,93,68,22,0,0,0,1,0,0
440158,66,51,30,0,0,0,0,0,0
346905,109,57,5,0,0,11,36,0,0
372186,117,72,42,0,0,0,1,0,0
374409,783,321,83,0,0,0,164,0,0
429706,189,116,49,0,0,0,5,0,0
183597,17,16,6,0,0,0,1,0,0
351809,387,200,132,1,1,5,24,0,0
134705,22,22,8,0,0,0,1,0,0
437730,86,67,34,0,0,0,0,0,0
450534,71,51,25,3,2,0,4,0,0
487426,50,42,16,1,1,0,4,0,0
125412,11,11,4,0,0,0,1,0,0
158023,11,11,4,0,0,0,0,0,0
168505,490,276,124,0,0,2,36,1,0
92845,32,26,4,0,0,0,6,0,0
418105,94,77,11,0,0,2,25,1,0
202319,1156,282,347,0,0,39,118,0,0
391310,122,86,46,0,0,0,3,0,0
405209,105,71,35,0,0,0,11,0,0
47326,1221,443,345,28,3,3,65,0,0
462306,52,41,7,0,0,0,16,0,0
513252,140,86,55,0,0,0,4,0,0
365533,8,5,0,0,0,0,3,0,0
201878,16,16,4,0,0,0,1,1,0
367367,36,34,15,0,0,0,0,0,0
471789,99,70,38,0,0,0,8,0,0
494787,31,23,5,0,0,0,7,0,0
490148,10,10,4,0,0,0,0,0,0
333000,24,20,10,0,0,0,0,0,0
160504,61,47,28,0,0,0,2,0,0
196847,51,40,8,0,0,0,9,0,0
342790,35,28,10,0,0,0,0,0,0
528,88,59,24,0,0,2,10,0,0
176484,853,365,279,22,2,1,54,0,0
331229,7,7,3,0,0,0,0,0,0
478122,68,57,25,0,0,0,1,0,0
501135,41,32,2,0,0,0,6,0,0
183834,33,29,16,0,0,0,0,0,0
335486,146,98,63,0,0,0,2,1,0
232439,287,151,58,4,1,7,50,0,0
243003,6,6,0,0,0,0,1,0,0
193798,67,52,27,0,0,0,1,0,0
171229,945,455,323,1,1,0,80,0,0
281509,121,57,12,0,0,0,27,0,0
38780,51,44,12,0,0,0,8,0,0
217684,518,280,189,0,0,0,28,0,0
423933,48,39,16,3,2,0,0,0,0
182990,10,10,1,0,0,0,1,0,0
357311,1184,530,386,0,0,0,103,1,0
208232,53,45,18,1,1,0,4,0,0
512012,618,282,217,0,0,0,19,1,0
214799,273,171,79,1,1,1,13,1,0
271004,37,30,16,0,0,0,0,0,0
406607,162,91,51,0,0,0,17,0,0
502300,17,17,4,1,1,0,4,0,0
230057,1137,501,357,0,0,2,41,0,0
135071,149,96,10,0,0,25,57,0,0
74947,148,94,52,0,0,0,6,0,0
53925,86,55,20,0,0,0,3,0,0
251433,175,107,62,0,0,0,9,0,0
255205,288,147,101,0,0,1,22,2,0
397888,4,4,1,0,0,0,0,0,0
135529,112,68,2,1,1,16,32,0,0
510571,105,81,39,0,0,0,4,0,0
224266,329,65,58,0,0,0,24,0,0
420415,22,18,0,0,0,1,2,0,0
163715,312,132,112,0,0,0,14,0,0
151341,145,98,35,2,1,0,4,0,0
307136,126,85,43,0,0,0,5,0,0
458881,79,47,16,0,0,0,16,0,0
402698,21,19,10,0,0,0,0,0,0
132806,134,93,53,0,0,0,7,0,0
458701,229,111,62,0,0,0,38,0,0
122658,445,241,156,0,0,3,13,1,0
485849,41,36,15,1,1,0,3,0,0
109274,9,8,0,0,0,0,3,0,0
219399,47,31,7,0,0,2,5,0,0
104498,107,75,41,0,0,0,4,0,0
248184,133,89,41,0,0,0,7,0,0
382633,129,51,45,0,0,0,3,0,0
147134,40,31,2,0,0,0,5,0,0
360318,382,160,135,3,1,10,26,0,0
272671,46,41,16,0,0,0,0,0,0
105429,60,42,8,0,0,0,8,0,0
286816,107,61,7,0,0,0,48,0,0
61269,530,243,177,0,0,0,40,0,0
118049,229,132,60,6,1,1,24,1,0
151373,215,144,53,0,0,6,21,0,0
106306,133,78,56,0,0,0,14,0,0
31835,25,24,7,0,0,0,2,0,0
69621,65,54,25,0,0,0,2,0,0
123946,200,130,71,0,0,0,4,0,0
506848,77,58,28,0,0,0,3,0,0
304811,125,76,41,0,0,3,7,0,0
509435,255,150,83,2,2,4,18,1,0
337022,26,24,9,0,0,0,2,0,0
280817,6,6,0,0,0,0,1,0,0
474519,11,11,5,0,0,0,0,0,0
466463,324,161,75,0,0,11,45,0,0
316180,125,89,47,0,0,0,4,1,0
184648,58,50,17,0,0,0,8,0,0
196584,330,150,78,3,1,9,37,0,0
165625,7,7,2,0,0,0,0,0,0
381381,103,77,32,0,0,1,4,0,0
434632,1895,656,686,2,1,1,55,1,0
475042,55,46,18,0,0,0,0,0,0
469211,411,189,168,0,0,4,26,0,0
343821,80,57,22,4,2,0,8,0,0
287077,204,128,63,0,0,1,7,0,0
176385,39,38,16,0,0,0,3,1,0
380187,15,15,5,0,0,0,0,0,0
511017,64,57,16,0,0,0,1,0,0
317597,43,35,14,0,0,0,1,0,0
411459,79,55,34,0,0,0,1,0,0
6345,860,386,325,0,0,7,27,1,0
380981,170,98,30,1,1,2,26,0,0
33379,22,22,8,0,0,0,1,0,0
441487,144,84,9,0,0,3,39,0,0
219816,479,215,134,2,1,14,61,1,0
138475,125,84,52,0,0,0,2,0,0
156375,1104,469,249,0,0,58,133,0,0
412818,300,156,73,1,1,1,25,0,0
207433,62,51,23,0,0,0,4,0,0
230299,43,32,19,0,0,0,1,0,0
48067,510,232,115,0,0,5,33,0,0
151867,131,91,47,0,0,2,13,0,0
169984,186,106,33,0,0,1,27,0,0
20387,137,78,38,0,0,0,17,0,0
379730,72,53,9,0,0,3,16,0,0
479060,1508,607,333,45,4,3,172,1,0
395375,90,73,22,0,0,1,5,0,0
233100,64,46,9,0,0,0,5,0,0
231856,628,287,203,0,0,0,33,0,0
447386,365,149,113,0,0,0,33,0,0
68103,147,98,41,0,0,0,13,1,0
144786,91,68,37,0,0,0,3,1,0
507682,1097,520,388,5,4,3,33,0,0
400163,97,59,35,0,0,0,23,0,0
457124,38,28,11,0,0,0,6,0,0
278736,104,78,30,1,1,0,1,0,0
99287,33,30,10,0,0,0,3,0,0
370760,17,16,3,1,1,0,2,0,0
241720,71,45,15,0,0,0,5,0,0
187533,38,31,11,0,0,0,3,0,0
64020,88,69,39,0,0,0,1,0,0
31312,337,185,134,0,0,0,1,1,0
154751,289,156,39,0,0,1,61,0,0
320265,128,86,54,0,0,1,2,0,0
301295,192,115,56,2,1,3,14,0,0
283844,263,136,101,0,0,3,5,0,0
228304,59,41,24,0,0,0,1,0,0
238640,14,12,4,0,0,0,5,0,0
182595,1100,305,359,1,1,1,30,1,0
354332,38,35,9,0,0,1,3,0,0
291503,28,27,7,0,0,0,2,0,0
241722,73,42,13,1,1,3,3,0,0
119585,227,119,48,0,0,0,20,0,0
229675,1020,416,30,0,0,64,424,1,0
61465,209,97,51,15,4,5,42,0,0
392075,16,16,2,0,0,0,4,0,0
202423,56,44,7,0,0,4,15,0,0
58002,31,28,7,0,0,0,2,0,0
63771,820,421,205,0,0,43,120,0,0
446325,270,166,91,0,0,0,14,0,0
449491,50,42,23,0,0,0,3,0,0
480082,700,317,241,0,0,0,14,0,0
441255,8,8,1,0,0,0,1,0,0
410632,172,78,43,0,0,2,17,0,0
369294,16,15,7,0,0,0,1,0,0
303591,146,87,64,0,0,0,3,0,0
44818,48,43,13,0,0,0,4,0,0
156117,17,17,5,0,0,0,0,0,0
84270,138,95,57,0,0,1,4,1,0
342877,106,69,28,0,0,2,8,0,0
165113,142,92,32,1,1,3,9,0,0
120516,26,23,10,0,0,0,2,0,0
187988,56,48,20,0,0,1,4,0,0
159439,113,80,43,1,1,1,9,0,0
449406,89,77,25,0,0,2,7,0,0
20888,289,163,114,0,0,0,7,0,0
321386,8,8,4,0,0,0,0,0,0
174174,83,64,20,1,1,1,8,0,0
348915,326,166,101,0,0,0,20,0,0
509764,27,24,8,0,0,0,1,0,0
357864,52,46,16,0,0,0,2,0,0
33478,102,74,34,1,1,0,4,0,0
358239,204,115,71,0,0,1,10,0,0
265389,81,59,32,0,0,0,0,0,0
145163,62,36,4,0,0,0,9,0,0
227886,233,143,69,0,0,0,24,0,0
66590,3014,674,498,76,19,9,760,2,0
352413,33,28,16,0,0,0,1,0,0
498609,122,78,31,0,0,4,16,1,0
6442,92,72,32,0,0,2,11,0,0
246831,313,170,107,1,1,1,21,0,0
21468,62,46,18,0,0,0,7,0,0
94942,17,16,4,0,0,0,1,1,0
217078,141,92,41,0,0,1,11,0,0
193759,117,68,14,0,0,0,43,0,0
67533,276,143,116,1,1,0,10,1,0
228548,74,59,28,0,0,0,2,0,0
370881,137,84,39,0,0,0,10,0,0
